createdAtTimestamp,id,token0.name,token0.symbol,token1.name,token1.symbol,token00.id,token00.name,token00.symbol,token00.txCount,token00_creator_address,txCount,Liq_Eth,Liq_Tok
2020-07-05,0x87ea376e61fbe3df68704d8619812c889d277d10,TradePower,TRDP,Wrapped Ether,WETH,0x35440f6c4bfbc6292ead39296a037cd1dba27a50,TradePower,TRDP,55,0xa12ecf2ee8a0ad6b6b27be3dbdf6aab254b55207,55,6.19e-14,2e-17
2020-07-05,0xd94b0d270989fd19d39cc7059450f21bc118a598,Defi Index,INDX,Wrapped Ether,WETH,0x1a7ac70bcb1571cb056c45710446da4d070cbb80,Defi Index,INDX,31,0x7504845c56e4bce6da9b5281a6a93383bc9a14f2,31,336513.7662,0.004476252
2020-07-05,0x1e1f5b32c06dd5780f7e10a7767230f8340f3c7e,Uniswap V2,UNI-V2,Wrapped Ether,WETH,0xa23c4aa7050425d2922956bedd9d513da1b4a977,Uniswap V2,UNI-V2,6,0x5c69bee701ef814a2b6a3edd4b1652cb9cc5aa6f,6,1e-18,1.02e-12
2020-07-05,0xbf4487b6af8f463fd61e630687267a877cb5b70c,Wrapped Ether,WETH,unscoin,UNS,0xda7320e0377a8bc9561caa498fda778bcf0ad596,unscoin,UNS,34,0x84bfac28d758c58078e960fe0f19477318f4e332,34,3.81e-12,1e-18
2020-07-05,0x6e73c2543209313194dd650edf0bd4d65a9483f5,Wrapped Ether,WETH,CompoundV2,COM2,0xf702a85d97e772e538da771a5f3f600fbaae4155,CompoundV2,COM2,9,0x116742c872f990da1b9be41ad0cf155863bf01df,9,9.2e-13,2e-18
2020-07-05,0xa62c71c599e2681d7125d67fc26b7973f2d5c520,GJCCOIN,GJC,Wrapped Ether,WETH,0x37c729eb319fc77d7fff1bc20001231269aeb29b,GJCCOIN,GJC,3,0x9f4663f4fdf0ee306473afb37a62ca2354cc89db,3,6.58e-14,1.6e-17
2020-07-05,0xca98722b0ff2129aa5b19f293df8b70c3d6e9078,EST,EST,Wrapped Ether,WETH,0xab440d462dad8679142366714784bc75776225e8,EST,EST,5,0x3e49460d0e95e645cfe61fa36fe7c51fbef40f41,5,1.3e-13,8e-18
2020-07-05,0x7f9e4d320f7e8167c5aaa2eda6d2ef199268e5c9,Siren,SIREN,Wrapped Ether,WETH,0xa96dec0286a1e0933541f669a071e39138a5c769,Siren,SIREN,7,0x8652db47b55fbcf370a4b1b23ddf50fc8396981a,7,7.71e-12,1e-18
2020-07-05,0x7f79fa47dd94d7930f18b9b7af2ccbefe7cc8aa2,BUZZ,BZZ,Wrapped Ether,WETH,0x618d7d8e86ce4e6b319b11c4604f6fb95f073330,BUZZ,BZZ,5,0x3e49460d0e95e645cfe61fa36fe7c51fbef40f41,5,1.3e-13,8e-18
2020-07-05,0x98b65465ac8646a98bb7fbdfbf00a7b0a388985c,Wrapped Ether,WETH,ESCAN,ESN,0xe509e9d96cb055c64c664976ddb421f82b255447,ESCAN,ESN,6,0x3e49460d0e95e645cfe61fa36fe7c51fbef40f41,6,1.45e-13,7e-18
2020-07-05,0x5f94df5ce0a898a5b870a9007e5ac2f0936d8c89,Wrapped Ether,WETH,COVID,COV,0xd4d8f4adc206c6593ed2af3a1c93a20e48f246e2,COVID,COV,8,0x3e49460d0e95e645cfe61fa36fe7c51fbef40f41,8,1.55e-13,7e-18
2020-07-05,0xbe7cb8be3d8d754ced2c13e0972584889499f221,Money of love,MOFL,Wrapped Ether,WETH,0x8978777f2c7602e30f6f75b64b226e3d5af338ed,Money of love,MOFL,24,0x0601234232c6f99155e46d9d793151dce64be8cd,24,9.69e-12,1e-18
2020-07-05,0xa752d2bfcdadc7f7b25af7c1ea6f8ad500ca053c,Wrapped Ether,WETH,MXSwap,MXSW,0xeccbe23f45b6a7e50b03af61098b24fcd18f72fb,MXSwap,MXSW,4,0x10860b84ce353cb1faa5494a875ee9fb06637c95,4,999.9029315,0.001006095
2020-07-05,0x3a3761be8950b6c94558372897dfb92dc60be143,Items,ITM,Wrapped Ether,WETH,0x925f6331ad0ea73657e591700a9f729ceeb2aee1,Items,ITM,7,0x3e49460d0e95e645cfe61fa36fe7c51fbef40f41,7,1.88e-13,6e-18
2020-07-05,0x50ad9c6f32d51790c9170690c6f08e8f1a11f7c0,NativeCoin.tech,N8V,Wrapped Ether,WETH,0x122e856a2e746f4de2fef64ee6dbeb6ea8cd5f5a,NativeCoin.tech,N8V,8,0x7dfe6f001ce395c829a1cefa16013933e26809e1,8,3.8e-12,1e-18
2020-07-05,0x0ea996932e5b7b1928e253165eb621a069b342db,Wrapped Ether,WETH,Repair,REP,0xed35b94f85881522a8bea5bba183374d1925961e,Repair,REP,7,0x3e49460d0e95e645cfe61fa36fe7c51fbef40f41,7,2.05e-13,5e-18
2020-07-05,0xe5b66a4fce4d6114a803d49e3ba0f47b1a69669a,Wrapped Ether,WETH,AlaskaToken,ALA,0xd59509ef331c1ccddd2009338e65dee3ee320ad7,AlaskaToken,ALA,9,0x880542e7235e529f107cd950afb24e4cd32d22f3,9,4.3e-13,3e-18
2020-07-05,0xf32045dbb06a0fda81cc13517b14e208a1f473a3,AAA,AAA,Wrapped Ether,WETH,0xa4d2255949b8d255cb62e3e8c37f43d1217e0546,AAA,AAA,5,0x3e49460d0e95e645cfe61fa36fe7c51fbef40f41,5,2.73e-13,4e-18
2020-07-05,0x497669734d120863f0854927cb1e599de36ec6c5,Wrapped Ether,WETH,KateCoin,KTC,0xfe6fc5bafc25cacb8d4b3541ac74d5782416c46d,KateCoin,KTC,11,0x5d8d46b5a06e86d2a894a286d7aef5938fd40a5a,11,1.0,1.82e-09
2020-07-05,0x91d350336ce3bb8f8c14fdcb4326ade3f61c919f,ToGooToken,TGT,Wrapped Ether,WETH,0x5d368655d72780b2b9e1a227407c1525d32cb2e9,ToGooToken,TGT,7,0x523f1ab93c6c31496dae3f24b50d6d46ff72c450,7,0.0001,3.22e-11
2020-07-05,0xc0b79655931e767a258297ec4af4df204694907f,Wrapped Ether,WETH,Adrenaline 2.0,ADR2,0xffd1861450a57b50e6d938f6fdc2875dfea21fae,Adrenaline 2.0,ADR2,4,0x3e49460d0e95e645cfe61fa36fe7c51fbef40f41,4,8e-13,2e-18
2020-07-05,0x3f88da43a4810546201a5346b11b1a511b3edd26,NIKE Token,NKT,Wrapped Ether,WETH,0x6ff24ef3f0f3155702b04188b1f18f54499f752b,NIKE Token,NKT,6,0x517228f96e988cee23f9e04b62c17fcb1006afaa,6,1e-06,3.16e-12
2020-07-05,0x71798f666d98ae30f543ffe363941406c52fa827,1Bitcoin,1BTC,Wrapped Ether,WETH,0x0e5f5c771770639102739d3a04e4684c497a3e25,1Bitcoin,1BTC,10,0xdddddd45683a6a6cd0fafba624b539c3b59175ce,10,4813.711485,0.002812339
2020-07-05,0x9b0d9492802d4058bde962eddff6e0fb8f2d60fe,Bitpaid,BTP,Wrapped Ether,WETH,0x5f038e82bb69b6a52fec7a4a38163340b98fb1e4,Bitpaid,BTP,6,0x0742d21b67dc40fe6ad6d82d518392f6697bfb80,6,1.07e-13,1e-17
2020-07-05,0x32062fa921124c6be85f614c77e054b80179efb1,Adrenaline 2.0,ADR2,Wrapped Ether,WETH,0x9c7b882a970ba8dc474b9eaa62ba9f4be03abb22,Adrenaline 2.0,ADR2,3,0x3e49460d0e95e645cfe61fa36fe7c51fbef40f41,3,9.13e-13,2e-18
2020-07-05,0xf48f7fbe0837c4974563f5d8089feb75c718cfa6,Wrapped Ether,WETH,ReunIonCoin,RNC,0xf1636c724443a6d20e4ad756e6c2a05ac0db6dea,ReunIonCoin,RNC,14,0x5d8d46b5a06e86d2a894a286d7aef5938fd40a5a,14,1.0,3.16e-09
2020-07-05,0xb47410e758e7ffc7d6d0140c74477733dc564df5,Wrapped Ether,WETH,PlutoToken,PLT,0xc6966a80b71430aa2cb6dbf91beb5fb8b336a0f7,PlutoToken,PLT,11,0x0e1567ac33c844488ab816dc831675710db27194,11,2.87e-13,4e-18
2020-07-05,0x45a952de3e5e2bb2f05f6e44c58d16408691da0f,AIRToken,ART,Wrapped Ether,WETH,0xbe78daa6e2b5c39cd2d2054bc5ac984da3133794,AIRToken,ART,8,0x517228f96e988cee23f9e04b62c17fcb1006afaa,8,1e-06,3.24e-12
2020-07-05,0xf5ac8e77a09699ec481cc9f1cd6935722d92b1ea,ChallengECG,CLG,Wrapped Ether,WETH,0x862a8ed1cc2fd2433423b17b58c6adf62aa1bb7c,ChallengECG,CLG,9,0x2fef43c214847369c49bd339d7ca7ab80e3ea031,9,1000000.0,0.00502534
2020-07-05,0xe25f52b88eb2cd84f3c75ca82eed706bfd44d136,Election Token,ELT,Wrapped Ether,WETH,0x24800cbae0b7345054a1df4e41031a8202b84f5e,Election Token,ELT,7,0x517228f96e988cee23f9e04b62c17fcb1006afaa,7,1e-06,3.25e-12
2020-07-05,0xa13f0e8b12356f4dc1779e91ef63a152b646a1fb,WEB3 token,WEBT,Wrapped Ether,WETH,0x97215b40e454b435d2871c9a74e9939133a58089,WEB3 token,WEBT,6,0x517228f96e988cee23f9e04b62c17fcb1006afaa,6,1e-06,3.26e-12
2020-07-05,0x541a46f3e6312bca87c3443bfbf71c04906dbaff,Wrapped Ether,WETH,WPON,WPN,0xeb79b9d30f2aefdb13a49ae46c4cb27b5185d980,WPON,WPN,12,0x2baebde69386a8879b39cc7c9804b990379b3255,12,1.0,6.8e-10
2020-07-05,0x2769b9f97a1447506ba5c4491dec1f71f45467c2,Meistia Network,MAN,Wrapped Ether,WETH,0x8814f498b069b763f59cf952d195656cc5fd688e,Meistia Network,MAN,6,0x4b7c7a8a8766c913d046f5436bb67275177e2545,6,1.0,3.17e-10
2020-07-05,0x3288c9e4a3a2e28a28f1e174119c781bed53b066,Dronair Token,DAIR,Wrapped Ether,WETH,0x1ec40e46e969cbcc3e589d2f3a57313aeef8f06f,Dronair Token,DAIR,37,0x61329d9b6fa4c5537e1355fdee268eb0c92eadc4,37,107028.3127,1e-18
2020-07-05,0xa9d438ab3facd6a113e41fcb5dabaeb54fec5b96,1inchtoken,1inch,Wrapped Ether,WETH,0x061c9a9e45bc89fcc981241a2973b923bc23780e,1inchtoken,1inch,16,0xcf421198a4b208562578e667691ec6ffed8b4404,16,1.0,9.12e-10
2020-07-05,0x5e0c41ec47d6675560b8608d8779ba949c5d9153,Uniswap token,UNI,Wrapped Ether,WETH,0x8a3afc69b947b9368af68104fa3ac512b58b930e,Uniswap token,UNI,1,0xdbf6df7e94e3019e1705e699a8874ac5f6ed753e,1,10.0,0.001
2020-07-05,0x4cbfe50f665f50685387bb0f014bc564f02dec8c,Rothschild Token,RCT,Wrapped Ether,WETH,0x8909684b6934cd76a4486a558bdc3220a9f5df12,Rothschild Token,RCT,8,0x517228f96e988cee23f9e04b62c17fcb1006afaa,8,1e-06,1.1e-12
2020-07-05,0x6d7d27e7eeee0bcb632b4ec0b29f771e197afb6b,Wrapped Ether,WETH,build your dreams,Byd,0xc9f0e9e39991f559fcf235d2e1bfa2d497128de6,build your dreams,Byd,27,0x5471a640333dcd88f592a782e39fe5b041946b65,27,1.0,1.08e-11
2020-07-05,0xb57768b7fe1b9a2ab2430cf2cfb774a8ae3eb420,SmartMint BondFiat StableToken,EMIT,Wrapped Ether,WETH,0xb5f278ee11811efec0692ec61b1e9f9984f2de11,SmartMint BondFiat StableToken,EMIT,11,0x8c1a0b65f5218649db12fcbb2fb6ad246f399bd6,11,98.061,0.010293048
2020-07-05,0xf0ad920ef8bf03ddde86f9985e266613563db17a,Freemason Token,FMT,Wrapped Ether,WETH,0x5fae66045aadb8e6faeee636aaa3bb1652289c32,Freemason Token,FMT,10,0x517228f96e988cee23f9e04b62c17fcb1006afaa,10,1e-06,3.28e-12
2020-07-05,0xc3220053f99441178a46a06d681fab7104527e66,NairaCoin,NGNC,Wrapped Ether,WETH,0x4302583ad774f404aa55cec5729fcabe2855effd,NairaCoin,NGNC,10,0x1e1fedbeb8ce004a03569a3ff03a1317a6515cf1,10,909.38,0.011002947
2020-07-05,0x20fc6ef6a9385bd7a1a3fa45f4838b40d3fbeb4c,Thomas,TMS,Wrapped Ether,WETH,0x2a62eb77ba5253b2723c046f38a80774e0725292,Thomas,TMS,15,0x9407b6ba4651b4c2d6bbfdb1452d854156cf646a,15,5.75e-12,1e-18
2020-07-05,0xfab85785b8cab3708905e3556c19b242c157ac5a,EVN System Software,ESS,Wrapped Ether,WETH,0x0019a8860fa173d40831d03dd2e668cfc6a59f35,EVN System Software,ESS,4,0xa7dc4ab395c191d025e366c9ac167e10a4bbb221,4,4e-06,3.17e-13
2020-07-05,0xfd3a42776c310c43f40634ff90e2c5f8c88966d8,Zyxel Crypto,ZXC,Wrapped Ether,WETH,0x2b3e5e577fc8604528ecce7685d094b881eaec98,Zyxel Crypto,ZXC,44,0xb8b710c7132e86f3e1b7a5ca30837b774f68455c,44,2.08e-09,4.84e-16
2020-07-05,0xa78710b1fdaf3114e8e064159d07365b64aee3fc,Wrapped Ether,WETH,ceshi,CS,0xea52d0d5659d6c897068c8eb9bdeeb1fe1d44cf6,ceshi,CS,6,0x5f8f3622a2bfef70a62e3c519684784d8e5fdff8,6,1e-08,1.11e-12
2020-07-05,0xfb8b928af390337bca77b75e8c66b21e819ed8cc,Wrapped Ether,WETH,XiamiPool Token,XPT,0xf75427e18d633395400d54d18b9f63e63ea7fecb,XiamiPool Token,XPT,157,0x6c7e7fbfa69f4b5a5ade1c27bc74fa4290a3b8a3,157,1.38e-13,8e-18
2020-07-05,0x27a45769a3bd62617992f4de7d2e7fada82e30a8,Wrapped Ether,WETH,Native finanal Token,NFT,0xf1f5f0353d5cbcdb6d6cbdbde553fcb0c0957eab,Native finanal Token,NFT,12,0x517228f96e988cee23f9e04b62c17fcb1006afaa,12,1e-06,2.54e-12
2020-07-05,0x3e8d01502a9af19875be9a5890c9d7a6792b6c48,CakeCoin,CAKE,Wrapped Ether,WETH,0x06370ed8c89d2aa66c5bf2e28af51fd20f401d30,CakeCoin,CAKE,27,0x5d8d46b5a06e86d2a894a286d7aef5938fd40a5a,27,1.0,7.2e-10
2020-07-05,0x1c76c8cb8c5bc500b61ea374b0f91ce9b7ef6c1e,Worm Protocol,WORM,Wrapped Ether,WETH,0x0aa73b813ff961cdb2f6affdad7b3efe5bfa748b,Worm Protocol,WORM,35,0xf9562f479fe9e6cd0ff654cbbb167f319a8de19b,35,8.64e-12,1e-18
2020-07-04,0xb180a4595e7e97132cb8de856b3f331072abb16e,HyperionX,HYPER,Wrapped Ether,WETH,0x46e591ed1a50ec5825e7888f0f4ea278b8fb752d,HyperionX,HYPER,12,0x294de7d40d61b20b27a78f76dfb1d044ede9817b,12,1.27e-13,8e-18
2020-07-04,0x642daea874cfc6ffc958a7356b85c8eea34908fd,Wrapped Ether,WETH,Bihodl Token,HODL,0xd5c033bc60a7d263ed13999e971c26cd758b5a77,Bihodl Token,HODL,7,0x517228f96e988cee23f9e04b62c17fcb1006afaa,7,1e-06,2.69e-12
2020-07-04,0x54be836ca28ef648090bae170548fc9c39c97972,Wrapped Ether,WETH,GitLabCoin,GLC,0xce6f86fe833627fcb56fc172dda2aae72298b072,GitLabCoin,GLC,21,0x3bb14693c445198bc7ffcfadb372a0965d780b16,21,5.95e-13,2e-18
2020-07-04,0x7e33875481eee8538bcef699b3c8fc8c305cc014,Wrapped Ether,WETH,Tryvium,TRYV,0xe9c80a8f67d1a618b7746899ad1ec1ee2f65686b,Tryvium,TRYV,16,0x533449002a20ff4cfa8ccea5cd34cb450298a5b3,16,1.25e-13,8e-18
2020-07-04,0x3cd6449e79f3113a19463ddd9d1014b033c808fd,StableCoinDao,SCD,Wrapped Ether,WETH,0x28026da9a3129c9a775f6d3f6ad7dba8011814a7,StableCoinDao,SCD,7,0xfbd2834dd8ffc8d50cdac0ee040022d9ec808dcc,7,8.57e-13,2e-18
2020-07-04,0x11fad26a674dd3f4a675369626e413e67e430e71,ASLTToken,ASLT,Wrapped Ether,WETH,0x52d1d1c87eb75a5d695bffa343cac71222cd518e,ASLTToken,ASLT,1729,0x560f739e1f2c08a6e19a65606f7f66a3990b6058,1454,484730.9352,1.0435188
2020-07-04,0x240c7c1e5bb1f9bd9dee988bb1611e56872dc7d9,Wrapped Ether,WETH,European Coin Alliance,ECA,0xfab25d4469444f28023075db5932497d70094601,European Coin Alliance,ECA,989,0xffd5d4f7093e6f9a67cbcdbb6a75f81b34f03dc7,986,3.13e-13,5e-18
2020-07-04,0x3a0a5c8fb9c42e4d118d31c69e5aaec4af20070a,pawtocol.us,UPI,Wrapped Ether,WETH,0x7da109e7833553f02e8e02af7c64052345f64bbe,pawtocol.us,UPI,15,0x6b5113ef2e96517467a90b6f652684dead18bfda,15,8.12e-13,2e-18
2020-07-04,0x7cdb719aa9d079da0be147495a197bd39be6e7c9,Uniswap Community Network,UCN,Wrapped Ether,WETH,0x1b76d0364e803fb94c1d5ca9faf55f05ee494731,Uniswap Community Network,UCN,2753,0xcbd50a01e1c92430acc34755ca3314102a984e27,2753,9753665.063,65.30262934
2020-07-04,0xade08551bab18bc3294eb7080673ef5613fdfad5,Wrapped Ether,WETH,BigBingo,BBG,0xdb70949d01dc647b973e865a570361c223daf358,BigBingo,BBG,84,0xcb780d1da88e7275186a30c6dee78286358cf336,84,1195472.0,6.01e-16
2020-07-04,0x58c1f9bebcb21db169e3659547256db6ddca3906,High Yield,HY,Wrapped Ether,WETH,0x991d9ce94e6009125aaaf8c03ee6f20c194cdb81,High Yield,HY,6,0x3e49460d0e95e645cfe61fa36fe7c51fbef40f41,6,3.12e-13,4e-18
2020-07-04,0x101e4453e36d9d0351ee130494ef04b62d343889,GymAesthetics,GYM,Wrapped Ether,WETH,0x5d06dd922a42058bd6639e216fcb66415faffb15,GymAesthetics,GYM,7,0xc7a37a94013a28688d413c050d7e100bf1d9cd8a,7,3.95e-13,4e-18
2020-07-04,0xe863140c6db241812658c06b54cabc3eef79d622,Atora Solutions,ATORA,Wrapped Ether,WETH,0xb037a0a6ddb184f4a3c089cd93a5bd343bb3f002,Atora Solutions,ATORA,6,0xe46e33f755ff2e4dbfd0599418467c306db53e14,6,5.42e-13,2e-18
2020-07-04,0xc80bf2bfe134059a4f63829f3745b9c2042a4a64,reDEFIne Decentralised Finance,RDF,Wrapped Ether,WETH,0x2f4537b7fdd08c8b76ff7baee88b1310029314c6,reDEFIne Decentralised Finance,RDF,21,0x3e49460d0e95e645cfe61fa36fe7c51fbef40f41,21,3.08e-13,4e-18
2020-07-04,0x9b06ec5fc4fad31b41eece50e3874cb5068b8739,Wrapped Ether,WETH,Kimono Network,KMNN,0xded1b06edcc6b2fab76ceac6970c137f05aab322,Kimono Network,KMNN,423,0xb182e1fdda71ebc18e96f714a351a22cd846f041,423,3.26e-12,1e-18
2020-07-04,0x2e6074264808cbf1c58e78e21fe18fbae7e438db,Wrapped Ether,WETH,Loop,LOP,0xcdd793df6e9a16382537b06b6b5656e33fc145d8,Loop,LOP,21,0xd1e09d33a0d44bb448d3901c6c6b2bb2a411fff2,21,3.1e-08,3.32e-14
2020-07-04,0xe850494f08aa048586d280097d543cabac4933fd,Wrapped Ether,WETH,Absolute Privacy,ABP,0xdd105ca4c15a166eba19c1b11d1f80c2e60e5c48,Absolute Privacy,ABP,6,0x3e49460d0e95e645cfe61fa36fe7c51fbef40f41,6,4.27e-13,3e-18
2020-07-04,0xe27d61866d9be9ebe99bd6dfcad101798c1e1a12,Barbarossa,BRS,Wrapped Ether,WETH,0x2b0809033d82d5d752b71305df631fb45da76934,Barbarossa,BRS,6,0xc6365fee357fbf41999ff70daa138674401a443a,6,114908.3898,1e-18
2020-07-04,0xd2316603a3f33d768b5fd2f5c436a19bf46020f9,Vision D-Tech,VDT,Wrapped Ether,WETH,0x26c20010c13e0ee649dff00985cba47f017642e9,Vision D-Tech,VDT,7,0x0aaff613a90603a909f7b1299b0005815b7e2809,7,2.96e-10,4e-18
2020-07-04,0x7218af786c850b52145a56ced29816b28f002205,Wrapped Ether,WETH,AccelerateNetwork,ACN,0xc44765d3d2faf3f27f43f81cfdd45d4880baf8dc,AccelerateNetwork,ACN,24,0x03f0a184b7d0c3c7af97843191fc3106ab06e31e,24,1.34e-13,8e-18
2020-07-04,0x11a9909ac2ffde6b627217e86eb110ca3b9b1385,Blankos Block Party Token,BBPT,Wrapped Ether,WETH,0x11bf83bd72eb04212e078bca21fd95bd056e418a,Blankos Block Party Token,BBPT,5,0x819f151b73f084b9ad3793d5533bce43998e18a4,5,2.45e-12,1e-18
2020-07-04,0x37d36d0583dfd611794559054ed19c009aa9cbf4,Wrapped Ether,WETH,TrainToken,TT,0xd066421c8700fbfaf988130d88ea4f9c15c9178f,TrainToken,TT,4,0x517228f96e988cee23f9e04b62c17fcb1006afaa,4,1e-06,2.24e-12
2020-07-04,0x396336352177cec4ee2ad42af435172aae2b3ee9,Worfcoin,WFC,Wrapped Ether,WETH,0xbba0eb9e138640c1d3f8c946643e7d2c3d3ef55c,Worfcoin,WFC,26,0xd6a1700124a4a18c64c1949c622574304f4e932e,26,1.19e-13,1e-17
2020-07-04,0xdc32c0723cca8e64b52396721ba02a8b3ab204f2,Wrapped Ether,WETH,Genesis Network,GEN,0xfacf4bf26df3928c55703f9baf8818a8dd5e7aab,Genesis Network,GEN,17,0x0adcdf7a2a743c1fca214e702f77823c7ec07ff2,17,4.2e-13,3e-18
2020-07-04,0x677331709fd8e06d8d4758663fe17882f095088d,NativeCoin.tech,N8V,Wrapped Ether,WETH,0x9a02dfb6713f0de075da52da074f7ab258fb1f26,NativeCoin.tech,N8V,8,0xac78ebdb1a3a3b653abd7d7da75069b1b12b2691,8,7.95e-13,2e-18
2020-07-04,0xd807a1d59944a122960fa7e7a39fec4b59de69af,SWAPCoin,SWAP,Wrapped Ether,WETH,0x94e9085f113f73b39046d8b155ee3937b2fc7489,SWAPCoin,SWAP,6,0x8211c9cb23403edd1719615ab1dfa14a3247ecd3,6,1e-06,2.4e-12
2020-07-04,0xa23c4aa7050425d2922956bedd9d513da1b4a977,Bridge Protocol,BRDG,Wrapped Ether,WETH,0xb736ba66aad83adb2322d1f199bfa32b3962f13c,Bridge Protocol,BRDG,8123,0x2b2af72aa3d4c5ed16571058f9ace298bbaa9876,8123,582219.5625,0.138547458
2020-07-04,0x3106c7e5084e08f3e855344f4ce3f5e56a28939c,Wrapped Ether,WETH,Bitcoin 3,BTC3,0xcea83bc11a51cf07eea1286eee099871b428e613,Bitcoin 3,BTC3,10,0x20133264da3139b659df04cbf889b98864c7cb66,10,477.7943441,0.007576233
2020-07-04,0xbeebfa456113561eedb00c0a9db7b026ac7ee13b,Coinbase Token,CBT,Wrapped Ether,WETH,0x427d5ddc79490fdf91b3cddcc2729a995d1d6156,Coinbase Token,CBT,7,0x98e6abc306a6a04b67a274d7986d44760878fa48,7,3.44e-12,1e-18
2020-07-04,0x48c26e0734a0dde9cf958e5521e7e907b09d1466,McAfeeDex Token,MFDT,Wrapped Ether,WETH,0x38b5b3b80131d5adb3d1c180cc3dcd3d5a53a966,McAfeeDex Token,MFDT,7,0xcee32df0cb1ae7a8770ea9f10aea96fab9031f05,7,1.06e-13,1e-17
2020-07-04,0xeafdcde642346cc2f0b8376f9a20a4a62ec413d1,NativeCoin,N8V,Wrapped Ether,WETH,0x439085351792e2e3dfda5dbc0b766b6cc5fd8368,NativeCoin,N8V,6,0xac78ebdb1a3a3b653abd7d7da75069b1b12b2691,6,8.03e-13,2e-18
2020-07-04,0x01c16e6bda6c931181d4fb1ae94cb3dcaf96a8e6,Oasis Coin,OCN,Wrapped Ether,WETH,0x4a9d27c6049a5080a6268eb97db49bf83f45d98f,Oasis Coin,OCN,6,0x4a142287f2227bce51d02b0dc4fa9c1b7bf360a6,6,9.05e-13,2e-18
2020-07-04,0x68f243e0c801e5ef1cd23ed5b9b8b7d13b09f9db,Wrapped Ether,WETH,DEFIX,DFX,0xcf421c66f1c37d91249318a4e45555e1e6b4bdba,DEFIX,DFX,10,0x60cb265b0daf8eb5c1517d4ccf094ad6f31fa57c,10,3.38e-14,3e-17
2020-07-04,0xb39bb1352343b48b97937b92e762e49a370e5a02,Curve,CRV,Wrapped Ether,WETH,0xb7fb9fc8fc93d8550edb82b20134e119660e169b,Curve,CRV,6,0xf53feaeb035361c046e5669745695e450ebb4028,6,1.82e-13,6e-18
2020-07-04,0x365db72762b3bc970dc3f0c951410a08ef613a5e,DefiCenter,DFC,Wrapped Ether,WETH,0x99c2d2b7d2951e32f69e8ca14b6bcba78bf216db,DefiCenter,DFC,6,0x517228f96e988cee23f9e04b62c17fcb1006afaa,6,1e-06,2.46e-12
2020-07-04,0xca11a8514b4026e285ddd9e56eba9cd313dc06ad,Satoshi Nakamoto,SN,Wrapped Ether,WETH,0x777a0bf838ecb216e3d833d8933831fb2025dfa3,Satoshi Nakamoto,SN,6,0x3395abe5302642deceea195b2aa0bdda15d75595,6,1.23e-12,1e-18
2020-07-04,0xa1827e933222e77f11fa8f5c78ce3e6b8ba599b4,Wrapped Ether,WETH,Quintura,QUA,0xeef1b4ab2d81a9476a2e080be5f642f67d274f36,Quintura,QUA,14,0x161f1ee5ff540a7bf354b46b5039bebcfb887ca0,14,1.71e-10,6e-18
2020-07-04,0x9de60f897136c468d532231e276a409fae4d145c,Radar,RADR,Wrapped Ether,WETH,0x2933d48ab6833cfb56de5252277339f941f47cdb,Radar,RADR,15,0xc1ea134e4743536755c7bcbc0547ff46bbdae871,15,3.9e-13,3e-18
2020-07-04,0x29b328fdf95f74c8d4269927f36f05bb0c1e5b75,DefiBull,DFB,Wrapped Ether,WETH,0x742e0ff7a65a4d6c04bdd081831486122d9e4060,DefiBull,DFB,4,0x517228f96e988cee23f9e04b62c17fcb1006afaa,4,1e-06,3.26e-12
2020-07-04,0x7d8a05b9385981cc0dfe2af3ce8c54c9cd4768c1,Warren Buffett,WBT,Wrapped Ether,WETH,0x475270cfc35f63389358af06c33207a8d6ef1136,Warren Buffett,WBT,11,0x98e6abc306a6a04b67a274d7986d44760878fa48,11,3.28e-12,1e-18
2020-07-04,0x6bc2df323ae4eacd04e62beb54a37062640e75bf,GHOST,GHOST,Wrapped Ether,WETH,0x270259b0c4b9eff93453393378e937e7efde27bd,GHOST,GHOST,19,0xf53feaeb035361c046e5669745695e450ebb4028,19,5.41e-14,1.9e-17
2020-07-04,0xcc345c11e6f986bbae95b895304e527a90a57ba9,Poker Coin,PKC,Wrapped Ether,WETH,0x9c4a52be61aaec647d132b574fb4e1dca973aed6,Poker Coin,PKC,24,0xfffe3a0ba23cee2d749173fb9aaa07abe9f7f24f,24,1.71e-12,1e-18
2020-07-04,0x1eed9f2f2bccf38d1047dfb7e6663825c317de87,text,text,Wrapped Ether,WETH,0x8ccb22930831318d526116b0679f0e2fdac2979c,text,text,2,0x03f0a184b7d0c3c7af97843191fc3106ab06e31e,2,3.16e-11,1e-18
2020-07-04,0x43ca590474ae59718cd053216fc3f027bfc5967e,Sapphire,SAP,Wrapped Ether,WETH,0x3d319ff69853a3359ca56ff2b2e7ed88bd871b37,Sapphire,SAP,5,0x21e706fe303f26f8a214cbda0c6f8ede9243efea,5,2.96e-10,4e-18
2020-07-04,0xa14188bb83b380c93ddb97a46ff52700d73708fd,RUNE Mapping Token,RUNE,Wrapped Ether,WETH,0x18a255a1451ba45ab9d6d0cfe891e7b6f8bf7e76,RUNE Mapping Token,RUNE,19,0xb8853014217d49d0b82e0475527ec6fb9223b89a,19,1.92e-12,1e-18
